id,编号,对口联系领导,地址,联系方式,联系人,名称,所属行业,X坐标,Y坐标,责任部门,gov,gov_id
firm150,67861A6643684F6695C7E2BD056F051B,尹维真,金银湖路11号,,,中交第二航务工程局有限公司,建设施工,114.2028505,30.63295355,市建委,武汉市城乡建设局,gov39
firm151,8C85F7580D0E4D9B9F7CB2834B30D530,邵为民,"鹦鹉大道484号	",,,武汉健民药业集团股份有限公司,生物医药,114.2588002,30.52617069,市环保局,武汉市生态环境局,gov12
firm152,0FC5B51EC6864937914B2B24039B2805,邵为民,武汉武昌南湖周家湾100号,,,武汉马应龙集团股份有限公司,生物医药,114.3276501,30.48579569,市环保局,武汉市生态环境局,gov12
firm153,CCC0BE09B9364024AA33D3D23C54A185,邵为民,杜家井1,,,中石化80万吨乙烯项目,石油化工,114.4619,30.6583162,市环保局,武汉市生态环境局,gov12
firm154,5BEB6BDA379B46DD8D88F01CD66BFC91,,"武汉市江夏区G107	",,,武汉顺乐不锈钢有限公司,,114.2588701,30.39193812,,,
firm155,4AB7AE4121C34036960F3FECC9A4D12D,,"汽渡路196号	",,,武汉中东化工股份有限公司,,114.5754897,30.62366218,,,
firm156,A108AF23999D4DF6A611920878875CE1,,武昌区石洞街,,,武汉长虹机械厂,,114.2773092,30.34266532,,,
firm157,1F4B357A758540C78119A55F24450BFF,岳勇,徐东大街231-233,,,华中电网有限公司,能源及环保,114.3709,30.5749255,市经委,武汉市经济和信息化局,gov30
firm158,F83459D77C4D48B9A866F531DD424262,邵为民,"创业路附近	",,,武汉唯冠科技有限公司,电子信息,114.1487872,30.47040431,市科技局,武汉市科学技术局,gov7
firm159,317BDBB9369D4E90ADA29ADB4728EC6D,邵为民,神龙大道9,,,名幸电子（武汉)有限公司,电子信息,114.1917006,30.48709382,市科技局,武汉市科学技术局,gov7
firm160,8D8F6E75C3A7457790E689FB67F4AB67,邵为民,武汉经济技术开发区４０ＭＤ地块,,,美的集团武汉制冷设备有限公司,消费品及其它,114.1219948,30.4538455,市科技局,武汉市科学技术局,gov7
firm161,67861A6643684F6695C7E2BD056F051B,尹维真,金银湖路11号,,,中交第二航务工程局有限公司,建设施工,114.2028505,30.63295355,市建委,武汉市城乡建设局,gov39
firm162,8C85F7580D0E4D9B9F7CB2834B30D530,邵为民,"鹦鹉大道484号	",,,武汉健民药业集团股份有限公司,生物医药,114.2588002,30.52617069,市环保局,武汉市生态环境局,gov12
firm163,0FC5B51EC6864937914B2B24039B2805,邵为民,武汉武昌南湖周家湾100号,,,武汉马应龙集团股份有限公司,生物医药,114.3276501,30.48579569,市环保局,武汉市生态环境局,gov12
firm164,CCC0BE09B9364024AA33D3D23C54A185,邵为民,杜家井1,,,中石化80万吨乙烯项目,石油化工,114.4619,30.6583162,市环保局,武汉市生态环境局,gov12
firm165,5BEB6BDA379B46DD8D88F01CD66BFC91,,"武汉市江夏区G107	",,,武汉顺乐不锈钢有限公司,,114.2588701,30.39193812,,,
firm166,4AB7AE4121C34036960F3FECC9A4D12D,,"汽渡路196号	",,,武汉中东化工股份有限公司,,114.5754897,30.62366218,,,
firm167,A108AF23999D4DF6A611920878875CE1,,武昌区石洞街,,,武汉长虹机械厂,,114.2773092,30.34266532,,,
firm168,1F4B357A758540C78119A55F24450BFF,岳勇,徐东大街231-233,,,华中电网有限公司,能源及环保,114.3709,30.5749255,市经委,武汉市经济和信息化局,gov30
firm169,F83459D77C4D48B9A866F531DD424262,邵为民,"创业路附近	",,,武汉唯冠科技有限公司,电子信息,114.1487872,30.47040431,市科技局,武汉市科学技术局,gov7
firm170,317BDBB9369D4E90ADA29ADB4728EC6D,邵为民,神龙大道9,,,名幸电子（武汉)有限公司,电子信息,114.1917006,30.48709382,市科技局,武汉市科学技术局,gov7
firm171,8D8F6E75C3A7457790E689FB67F4AB67,邵为民,武汉经济技术开发区４０ＭＤ地块,,,美的集团武汉制冷设备有限公司,消费品及其它,114.1219948,30.4538455,市科技局,武汉市科学技术局,gov7
firm172,67861A6643684F6695C7E2BD056F051B,尹维真,金银湖路11号,,,中交第二航务工程局有限公司,建设施工,114.2028505,30.63295355,市建委,武汉市城乡建设局,gov39
firm173,8C85F7580D0E4D9B9F7CB2834B30D530,邵为民,"鹦鹉大道484号	",,,武汉健民药业集团股份有限公司,生物医药,114.2588002,30.52617069,市环保局,武汉市生态环境局,gov12
firm174,0FC5B51EC6864937914B2B24039B2805,邵为民,武汉武昌南湖周家湾100号,,,武汉马应龙集团股份有限公司,生物医药,114.3276501,30.48579569,市环保局,武汉市生态环境局,gov12
firm175,CCC0BE09B9364024AA33D3D23C54A185,邵为民,杜家井1,,,中石化80万吨乙烯项目,石油化工,114.4619,30.6583162,市环保局,武汉市生态环境局,gov12
firm176,5BEB6BDA379B46DD8D88F01CD66BFC91,,"武汉市江夏区G107	",,,武汉顺乐不锈钢有限公司,,114.2588701,30.39193812,,,
firm177,4AB7AE4121C34036960F3FECC9A4D12D,,"汽渡路196号	",,,武汉中东化工股份有限公司,,114.5754897,30.62366218,,,
firm178,A108AF23999D4DF6A611920878875CE1,,武昌区石洞街,,,武汉长虹机械厂,,114.2773092,30.34266532,,,
firm179,1F4B357A758540C78119A55F24450BFF,岳勇,徐东大街231-233,,,华中电网有限公司,能源及环保,114.3709,30.5749255,市经委,武汉市经济和信息化局,gov30
firm180,F83459D77C4D48B9A866F531DD424262,邵为民,"创业路附近	",,,武汉唯冠科技有限公司,电子信息,114.1487872,30.47040431,市科技局,武汉市科学技术局,gov7
firm181,317BDBB9369D4E90ADA29ADB4728EC6D,邵为民,神龙大道9,,,名幸电子（武汉)有限公司,电子信息,114.1917006,30.48709382,市科技局,武汉市科学技术局,gov7
firm182,8D8F6E75C3A7457790E689FB67F4AB67,邵为民,武汉经济技术开发区４０ＭＤ地块,,,美的集团武汉制冷设备有限公司,消费品及其它,114.1219948,30.4538455,市科技局,武汉市科学技术局,gov7
firm183,67861A6643684F6695C7E2BD056F051B,尹维真,金银湖路11号,,,中交第二航务工程局有限公司,建设施工,114.2028505,30.63295355,市建委,武汉市城乡建设局,gov39
firm184,8C85F7580D0E4D9B9F7CB2834B30D530,邵为民,"鹦鹉大道484号	",,,武汉健民药业集团股份有限公司,生物医药,114.2588002,30.52617069,市环保局,武汉市生态环境局,gov12
firm185,0FC5B51EC6864937914B2B24039B2805,邵为民,武汉武昌南湖周家湾100号,,,武汉马应龙集团股份有限公司,生物医药,114.3276501,30.48579569,市环保局,武汉市生态环境局,gov12
firm186,CCC0BE09B9364024AA33D3D23C54A185,邵为民,杜家井1,,,中石化80万吨乙烯项目,石油化工,114.4619,30.6583162,市环保局,武汉市生态环境局,gov12
firm187,5BEB6BDA379B46DD8D88F01CD66BFC91,,"武汉市江夏区G107	",,,武汉顺乐不锈钢有限公司,,114.2588701,30.39193812,,,
firm188,4AB7AE4121C34036960F3FECC9A4D12D,,"汽渡路196号	",,,武汉中东化工股份有限公司,,114.5754897,30.62366218,,,
firm189,A108AF23999D4DF6A611920878875CE1,,武昌区石洞街,,,武汉长虹机械厂,,114.2773092,30.34266532,,,
firm190,8C85F7580D0E4D9B9F7CB2834B30D530,邵为民,"鹦鹉大道484号	",,,武汉健民药业集团股份有限公司,生物医药,114.2588002,30.52617069,市环保局,武汉市生态环境局,gov12
firm191,0FC5B51EC6864937914B2B24039B2805,邵为民,武汉武昌南湖周家湾100号,,,武汉马应龙集团股份有限公司,生物医药,114.3276501,30.48579569,市环保局,武汉市生态环境局,gov12
firm192,CCC0BE09B9364024AA33D3D23C54A185,邵为民,杜家井1,,,中石化80万吨乙烯项目,石油化工,114.4619,30.6583162,市环保局,武汉市生态环境局,gov12
firm193,5BEB6BDA379B46DD8D88F01CD66BFC91,,"武汉市江夏区G107	",,,武汉顺乐不锈钢有限公司,,114.2588701,30.39193812,,,
firm194,4AB7AE4121C34036960F3FECC9A4D12D,,"汽渡路196号	",,,武汉中东化工股份有限公司,,114.5754897,30.62366218,,,
firm195,A108AF23999D4DF6A611920878875CE1,,武昌区石洞街,,,武汉长虹机械厂,,114.2773092,30.34266532,,,
firm196,1F4B357A758540C78119A55F24450BFF,岳勇,徐东大街231-233,,,华中电网有限公司,能源及环保,114.3709,30.5749255,市经委,武汉市经济和信息化局,gov30
firm197,F83459D77C4D48B9A866F531DD424262,邵为民,"创业路附近	",,,武汉唯冠科技有限公司,电子信息,114.1487872,30.47040431,市科技局,武汉市科学技术局,gov7
firm198,317BDBB9369D4E90ADA29ADB4728EC6D,邵为民,神龙大道9,,,名幸电子（武汉)有限公司,电子信息,114.1917006,30.48709382,市科技局,武汉市科学技术局,gov7
firm199,8D8F6E75C3A7457790E689FB67F4AB67,邵为民,武汉经济技术开发区４０ＭＤ地块,,,美的集团武汉制冷设备有限公司,消费品及其它,114.1219948,30.4538455,市科技局,武汉市科学技术局,gov7
firm200,67861A6643684F6695C7E2BD056F051B,尹维真,金银湖路11号,,,中交第二航务工程局有限公司,建设施工,114.2028505,30.63295355,市建委,武汉市城乡建设局,gov39
firm201,8C85F7580D0E4D9B9F7CB2834B30D530,邵为民,"鹦鹉大道484号	",,,武汉健民药业集团股份有限公司,生物医药,114.2588002,30.52617069,市环保局,武汉市生态环境局,gov12
firm202,0FC5B51EC6864937914B2B24039B2805,邵为民,武汉武昌南湖周家湾100号,,,武汉马应龙集团股份有限公司,生物医药,114.3276501,30.48579569,市环保局,武汉市生态环境局,gov12
firm203,CCC0BE09B9364024AA33D3D23C54A185,邵为民,杜家井1,,,中石化80万吨乙烯项目,石油化工,114.4619,30.6583162,市环保局,武汉市生态环境局,gov12
firm204,5BEB6BDA379B46DD8D88F01CD66BFC91,,"武汉市江夏区G107	",,,武汉顺乐不锈钢有限公司,,114.2588701,30.39193812,,,
firm205,4AB7AE4121C34036960F3FECC9A4D12D,,"汽渡路196号	",,,武汉中东化工股份有限公司,,114.5754897,30.62366218,,,
firm206,A108AF23999D4DF6A611920878875CE1,,武昌区石洞街,,,武汉长虹机械厂,,114.2773092,30.34266532,,,
firm207,1F4B357A758540C78119A55F24450BFF,岳勇,徐东大街231-233,,,华中电网有限公司,能源及环保,114.3709,30.5749255,市经委,武汉市经济和信息化局,gov30
firm208,F83459D77C4D48B9A866F531DD424262,邵为民,"创业路附近	",,,武汉唯冠科技有限公司,电子信息,114.1487872,30.47040431,市科技局,武汉市科学技术局,gov7
firm209,317BDBB9369D4E90ADA29ADB4728EC6D,邵为民,神龙大道9,,,名幸电子（武汉)有限公司,电子信息,114.1917006,30.48709382,市科技局,武汉市科学技术局,gov7
firm210,8D8F6E75C3A7457790E689FB67F4AB67,邵为民,武汉经济技术开发区４０ＭＤ地块,,,美的集团武汉制冷设备有限公司,消费品及其它,114.1219948,30.4538455,市科技局,武汉市科学技术局,gov7
firm211,67861A6643684F6695C7E2BD056F051B,尹维真,金银湖路11号,,,中交第二航务工程局有限公司,建设施工,114.2028505,30.63295355,市建委,武汉市城乡建设局,gov39
firm212,8C85F7580D0E4D9B9F7CB2834B30D530,邵为民,"鹦鹉大道484号	",,,武汉健民药业集团股份有限公司,生物医药,114.2588002,30.52617069,市环保局,武汉市生态环境局,gov12
firm213,0FC5B51EC6864937914B2B24039B2805,邵为民,武汉武昌南湖周家湾100号,,,武汉马应龙集团股份有限公司,生物医药,114.3276501,30.48579569,市环保局,武汉市生态环境局,gov12
firm214,CCC0BE09B9364024AA33D3D23C54A185,邵为民,杜家井1,,,中石化80万吨乙烯项目,石油化工,114.4619,30.6583162,市环保局,武汉市生态环境局,gov12
firm215,5BEB6BDA379B46DD8D88F01CD66BFC91,,"武汉市江夏区G107	",,,武汉顺乐不锈钢有限公司,,114.2588701,30.39193812,,,
firm216,4AB7AE4121C34036960F3FECC9A4D12D,,"汽渡路196号	",,,武汉中东化工股份有限公司,,114.5754897,30.62366218,,,
firm217,A108AF23999D4DF6A611920878875CE1,,武昌区石洞街,,,武汉长虹机械厂,,114.2773092,30.34266532,,,
firm218,1F4B357A758540C78119A55F24450BFF,岳勇,徐东大街231-233,,,华中电网有限公司,能源及环保,114.3709,30.5749255,市经委,武汉市经济和信息化局,gov30
firm219,F83459D77C4D48B9A866F531DD424262,邵为民,"创业路附近	",,,武汉唯冠科技有限公司,电子信息,114.1487872,30.47040431,市科技局,武汉市科学技术局,gov7
firm220,317BDBB9369D4E90ADA29ADB4728EC6D,邵为民,神龙大道9,,,名幸电子（武汉)有限公司,电子信息,114.1917006,30.48709382,市科技局,武汉市科学技术局,gov7
firm221,8D8F6E75C3A7457790E689FB67F4AB67,邵为民,武汉经济技术开发区４０ＭＤ地块,,,美的集团武汉制冷设备有限公司,消费品及其它,114.1219948,30.4538455,市科技局,武汉市科学技术局,gov7
firm222,67861A6643684F6695C7E2BD056F051B,尹维真,金银湖路11号,,,中交第二航务工程局有限公司,建设施工,114.2028505,30.63295355,市建委,武汉市城乡建设局,gov39
firm223,8C85F7580D0E4D9B9F7CB2834B30D530,邵为民,"鹦鹉大道484号	",,,武汉健民药业集团股份有限公司,生物医药,114.2588002,30.52617069,市环保局,武汉市生态环境局,gov12
firm224,0FC5B51EC6864937914B2B24039B2805,邵为民,武汉武昌南湖周家湾100号,,,武汉马应龙集团股份有限公司,生物医药,114.3276501,30.48579569,市环保局,武汉市生态环境局,gov12
firm225,CCC0BE09B9364024AA33D3D23C54A185,邵为民,杜家井1,,,中石化80万吨乙烯项目,石油化工,114.4619,30.6583162,市环保局,武汉市生态环境局,gov12
firm226,5BEB6BDA379B46DD8D88F01CD66BFC91,,"武汉市江夏区G107	",,,武汉顺乐不锈钢有限公司,,114.2588701,30.39193812,,,
firm227,4AB7AE4121C34036960F3FECC9A4D12D,,"汽渡路196号	",,,武汉中东化工股份有限公司,,114.5754897,30.62366218,,,
firm228,A108AF23999D4DF6A611920878875CE1,,武昌区石洞街,,,武汉长虹机械厂,,114.2773092,30.34266532,,,
firm229,1F4B357A758540C78119A55F24450BFF,岳勇,徐东大街231-233,,,华中电网有限公司,能源及环保,114.3709,30.5749255,市经委,武汉市经济和信息化局,gov30
firm230,F83459D77C4D48B9A866F531DD424262,邵为民,"创业路附近	",,,武汉唯冠科技有限公司,电子信息,114.1487872,30.47040431,市科技局,武汉市科学技术局,gov7
firm231,B80AFF72844C460BA66306440E603211,阮成发,"武汉市经济技术开发区神龙大道165号	",,,神龙汽车有限公司,汽车及零部件,114.1674694,30.4928887,政府办公厅、市经委,,
firm232,87591FFDF930461A9742EDB4F579B6E2,阮成发,"武汉市洪山区光谷大道9号	",,,长飞光纤光缆有限公司,电子信息,114.4244555,30.50007932,政府办公厅、市经委,,
firm233,B80AFF72844C460BA66306440E603211,阮成发,"武汉市经济技术开发区神龙大道165号	",,,神龙汽车有限公司,汽车及零部件,114.1674694,30.4928887,政府办公厅、市经委,,
firm234,87591FFDF930461A9742EDB4F579B6E2,阮成发,"武汉市洪山区光谷大道9号	",,,长飞光纤光缆有限公司,电子信息,114.4244555,30.50007932,政府办公厅、市经委,,
firm235,8D1D63EFF4AA4015B214D5DABC43FAE7,尹维真,湖北省武汉市汉阳大道36号,,,中国中铁大桥局集团有限公司,建设施工,114.2733995,30.55016963,市建委,武汉市城乡建设局,gov39
firm236,9B58F245D823444E99E40297EF58EEAB,尹维真,江夏区江夏区复江道体育馆西侧(熊廷弼路体育馆附近,,,武汉建工（集团）有限公司,建设施工,114.3096385,30.5754161,市建委,武汉市城乡建设局,gov39
firm237,710CBD8F45A34AB9AC464B9EABF85DF6,尹维真,"湖北省武汉市硚口区沿河大道358号	",,,武汉市天然气有限公司,能源及环保,114.2331608,30.57292494,市建委,武汉市城乡建设局,gov39
firm238,E2B87082A5A04E7384C4E343380E64F6,邵为民,湖北省武汉市阳逻经济开发区,,,武汉华能发电有限责任公司,能源及环保,114.566432,30.65709206,市环保局,武汉市生态环境局,gov12
firm239,92C88AC861A745588EC9F449BA6FA04E,,"沌口路附近	",,,武桥重工集团股份有限公司,,114.2169595,30.47376142,,,
firm240,641F59AA235E4D2189E5A8B0A2E4E247,,"中山路496号	",,,武汉市合中生化制造有限公司,,114.3154752,30.53218128,,,
firm241,8C88274FE325433BBCCEE2C45560417C,,"东湖新技术开发区大学园路33号	",,,中冶南方工程技术有限公司,,114.3649124,30.57518675,,,
firm242,8D1D63EFF4AA4015B214D5DABC43FAE7,尹维真,湖北省武汉市汉阳大道36号,,,中国中铁大桥局集团有限公司,建设施工,114.2733995,30.55016963,市建委,武汉市城乡建设局,gov39
firm243,9B58F245D823444E99E40297EF58EEAB,尹维真,江夏区江夏区复江道体育馆西侧(熊廷弼路体育馆附近,,,武汉建工（集团）有限公司,建设施工,114.3096385,30.5754161,市建委,武汉市城乡建设局,gov39
firm244,710CBD8F45A34AB9AC464B9EABF85DF6,尹维真,"湖北省武汉市硚口区沿河大道358号	",,,武汉市天然气有限公司,能源及环保,114.2331608,30.57292494,市建委,武汉市城乡建设局,gov39
firm245,E2B87082A5A04E7384C4E343380E64F6,邵为民,湖北省武汉市阳逻经济开发区,,,武汉华能发电有限责任公司,能源及环保,114.566432,30.65709206,市环保局,武汉市生态环境局,gov12
firm246,92C88AC861A745588EC9F449BA6FA04E,,"沌口路附近	",,,武桥重工集团股份有限公司,,114.2169595,30.47376142,,,
firm247,641F59AA235E4D2189E5A8B0A2E4E247,,"中山路496号	",,,武汉市合中生化制造有限公司,,114.3154752,30.53218128,,,
firm248,8C88274FE325433BBCCEE2C45560417C,,"东湖新技术开发区大学园路33号	",,,中冶南方工程技术有限公司,,114.3649124,30.57518675,,,
firm249,8D1D63EFF4AA4015B214D5DABC43FAE7,尹维真,湖北省武汉市汉阳大道36号,,,中国中铁大桥局集团有限公司,建设施工,114.2733995,30.55016963,市建委,武汉市城乡建设局,gov39
firm250,9B58F245D823444E99E40297EF58EEAB,尹维真,江夏区江夏区复江道体育馆西侧(熊廷弼路体育馆附近,,,武汉建工（集团）有限公司,建设施工,114.3096385,30.5754161,市建委,武汉市城乡建设局,gov39
firm251,710CBD8F45A34AB9AC464B9EABF85DF6,尹维真,"湖北省武汉市硚口区沿河大道358号	",,,武汉市天然气有限公司,能源及环保,114.2331608,30.57292494,市建委,武汉市城乡建设局,gov39
